Date,BTC,ETH,DOT,CRV,GALA,USDC
2022-12-17,16795.091797,1188.149536,4.710335,0.560280,0.020720,1.000020
2022-12-18,16757.976562,1184.715210,4.663687,0.549995,0.020330,0.999761
2022-12-19,16439.679688,1167.609863,4.476759,0.517981,0.018476,1.000191
2022-12-20,16906.304688,1217.703613,4.611708,0.528146,0.019466,0.999991
2022-12-21,16817.535156,1213.599976,4.480147,0.516599,0.018981,1.000096
2022-12-22,16830.341797,1218.182129,4.527611,0.524315,0.018951,1.000110
2022-12-23,16796.953125,1220.159424,4.472083,0.527017,0.018929,1.000034
2022-12-24,16847.755859,1221.148560,4.453765,0.523913,0.018723,1.000046
2022-12-25,16841.986328,1218.962036,4.493044,0.521672,0.018430,1.000082
2022-12-26,16919.804688,1226.974365,4.572048,0.536295,0.018322,1.000103
2022-12-27,16717.173828,1212.791626,4.480313,0.528738,0.017822,1.000169
2022-12-28,16552.572266,1189.986084,4.282459,0.509650,0.016889,1.000185
2022-12-29,16642.341797,1201.595337,4.310528,0.511206,0.016193,1.000138
2022-12-30,16602.585938,1199.232788,4.323476,0.527857,0.016485,1.000121
2022-12-31,16547.496094,1196.771240,4.314823,0.524823,0.016661,1.000029
2023-01-01,16625.080078,1200.964844,4.370816,0.526655,0.016857,0.999993
2023-01-02,16688.470703,1214.656616,4.489374,0.533092,0.017663,0.999989
2023-01-03,16679.857422,1214.778809,4.524364,0.529859,0.017620,1.000098
2023-01-04,16863.238281,1256.526611,4.630191,0.554638,0.017898,1.000004
2023-01-05,16836.736328,1250.438599,4.617662,0.542809,0.018042,1.000021
2023-01-06,16951.968750,1269.379028,4.686106,0.545444,0.023514,1.000013
2023-01-07,16955.078125,1264.270386,4.665955,0.549987,0.023322,0.999982
2023-01-08,17091.144531,1287.359497,4.801005,0.572818,0.034827,1.000196
2023-01-09,17196.554688,1321.538940,4.894874,0.644155,0.040832,1.000046
2023-01-10,17446.292969,1336.586060,4.918806,0.650180,0.041691,0.999987
2023-01-11,17934.896484,1387.932739,5.129979,0.669265,0.038374,1.000132
2023-01-12,18869.587891,1417.938477,5.229478,0.689116,0.040535,1.000072
2023-01-13,19909.574219,1451.614868,5.401746,0.803496,0.050662,1.000247
2023-01-14,20976.298828,1550.706909,6.024649,0.815068,0.049688,1.000084
2023-01-15,20880.798828,1552.479492,5.928098,0.832683,0.049037,0.999926
2023-01-16,21169.632812,1576.833496,5.810773,0.871695,0.046650,0.999962
2023-01-17,21161.519531,1567.846069,5.956206,0.913372,0.049798,0.999810
2023-01-18,20688.781250,1515.506958,5.648101,0.896429,0.044655,0.999845
2023-01-19,21086.792969,1552.556519,5.805565,0.901060,0.045620,1.000024
2023-01-20,22676.552734,1659.754150,6.255243,1.032266,0.049085,1.000265
2023-01-21,22777.625000,1627.118164,6.249409,0.996079,0.046901,0.999840
2023-01-22,22720.416016,1628.382080,6.205266,1.073398,0.048733,0.999976
2023-01-23,22934.431641,1628.251099,6.577020,1.066327,0.052997,0.999858
2023-01-24,22636.468750,1556.604248,6.186764,0.993619,0.047780,0.999958
2023-01-25,23117.859375,1611.711060,6.406066,1.032519,0.049592,1.000062
2023-01-26,23032.777344,1603.105957,6.474820,1.049384,0.048830,0.999960
2023-01-27,23078.728516,1598.156494,6.567625,1.131452,0.052973,1.000027
2023-01-28,23031.089844,1572.435059,6.398319,1.071804,0.057109,1.000130
2023-01-29,23774.566406,1646.155640,6.615759,1.090320,0.059310,1.000001
2023-01-30,22840.138672,1567.326538,6.188152,0.992813,0.053621,1.000101
2023-01-31,23139.283203,1586.535400,6.264369,1.018499,0.054321,1.000058
2023-02-01,23723.769531,1641.792725,6.466095,1.111221,0.056924,1.000150
2023-02-02,23471.871094,1643.241577,6.535533,1.059454,0.053997,0.999775
2023-02-03,23449.322266,1664.745605,7.011684,1.114716,0.056138,1.000035
2023-02-04,23331.847656,1667.059204,6.883106,1.109129,0.055576,0.999921
2023-02-05,22955.666016,1631.645874,6.644724,1.050810,0.054068,0.999954
2023-02-06,22760.109375,1616.247070,6.494799,1.045406,0.051877,0.999928
2023-02-07,23264.291016,1672.003540,6.942028,1.091615,0.055655,0.999993
2023-02-08,22939.398438,1650.716797,6.749274,1.139148,0.052019,1.000012
2023-02-09,21819.039062,1546.438232,6.231307,0.971589,0.044294,1.000122
2023-02-10,21651.183594,1514.869141,6.189690,0.960072,0.044286,1.000031
2023-02-11,21870.875000,1539.926758,6.278796,0.959013,0.045573,0.999977
2023-02-12,21788.203125,1515.033691,6.176514,0.928210,0.043633,1.000066
2023-02-13,21808.101562,1507.165894,6.121275,1.052119,0.042177,1.000095
2023-02-14,22220.804688,1556.875122,6.227574,1.078544,0.044186,1.000057
2023-02-15,24307.841797,1673.745972,6.609523,1.148404,0.049480,1.000071
2023-02-16,23623.474609,1640.067627,6.333875,1.096918,,0.999858
2023-02-17,24565.601562,1694.783325,7.278363,1.215783,0.047983,0.999935
2023-02-18,24641.277344,1691.819458,7.242686,1.254767,0.047705,0.999887
2023-02-19,24327.642578,1681.436157,7.443704,1.202400,0.047202,0.999897
2023-02-20,24829.148438,1702.675171,7.542163,1.265412,0.048156,1.000143
2023-02-21,24436.353516,1658.036377,7.248810,1.161220,0.046089,1.000064
2023-02-22,24188.843750,1643.231689,7.183219,1.107985,0.045244,1.000145
2023-02-23,23947.492188,1651.073853,7.089575,1.081459,0.044171,1.000083
2023-02-24,23198.126953,1608.373169,6.614422,0.998163,0.041209,1.000045
2023-02-25,23175.375000,1594.914917,6.540582,0.987455,0.040373,1.000287
2023-02-26,23561.212891,1640.817139,6.689604,1.021199,0.041190,1.000136
2023-02-27,23522.871094,1634.326416,6.588034,1.016759,0.040731,1.000075
2023-02-28,23147.353516,1605.895142,6.344936,0.992869,0.039536,0.999876
2023-03-01,23646.550781,1663.433716,6.534181,1.035765,0.041580,1.000146
2023-03-02,23475.466797,1647.319336,6.326915,0.989632,0.039964,1.000295
2023-03-03,22362.679688,1569.167603,6.033932,0.933686,0.037448,1.000000
2023-03-04,22353.349609,1566.923950,5.912604,0.908796,0.034996,1.000048
2023-03-05,22435.513672,1564.468750,5.980068,0.929903,0.036268,1.000010
2023-03-06,22429.757812,1567.398682,5.922527,0.949715,0.038947,0.999953
2023-03-07,22219.769531,1561.933105,5.851392,0.972948,0.037039,1.000081
2023-03-08,21718.080078,1534.088257,5.595502,0.889015,0.033683,0.999869
2023-03-09,20363.021484,1438.660767,5.380726,0.839408,0.032316,1.000008
2023-03-10,20187.244141,1429.158081,5.554636,0.885866,0.032856,0.999479
2023-03-11,20632.410156,1482.616699,5.507718,0.863807,0.031538,0.971500
2023-03-12,22163.949219,1590.292969,5.916477,0.937079,0.034895,0.992069
2023-03-13,24197.533203,1680.308960,6.115266,0.980153,0.037851,0.998947
2023-03-14,24746.074219,1703.507080,6.243840,0.990107,0.043027,0.999179
2023-03-15,24375.960938,1656.180542,5.885962,0.891638,0.038021,1.000184
2023-03-16,25052.789062,1677.215454,6.101113,0.913053,0.040016,0.999961
2023-03-17,27423.929688,1792.485107,6.635837,1.003724,0.044171,1.000045
2023-03-18,26965.878906,1761.659668,6.328587,0.988580,0.045794,0.999502
2023-03-19,28038.675781,1785.576538,6.470155,1.021316,0.046424,0.999845
2023-03-20,27767.236328,1735.321289,6.095547,0.962892,0.042924,0.997980
2023-03-21,28175.816406,1806.760742,6.383083,0.998306,0.043642,0.998526
2023-03-22,27307.437500,1737.717041,6.063481,0.942527,0.040607,0.999124
2023-03-23,28333.972656,1816.405151,6.325470,0.968943,0.042476,0.999037
2023-03-24,27493.285156,1752.044800,6.028030,0.907672,0.039671,0.999862
2023-03-25,27494.707031,1743.764771,5.908658,0.916599,0.038297,0.999736
2023-03-26,27994.330078,1775.676758,6.052051,0.933244,0.039961,0.999885
2023-03-27,27139.888672,1715.460815,5.873617,0.889639,0.037545,0.999684
2023-03-28,27268.130859,1772.785645,6.064447,0.920460,0.038971,0.999884
2023-03-29,28348.441406,1793.001831,6.180756,0.941978,0.041873,0.999811
2023-03-30,28033.562500,1792.737183,6.118804,0.920959,0.040707,1.000009
2023-03-31,28478.484375,1822.022095,6.341024,0.935072,0.041448,0.999784
2023-04-01,28411.035156,1813.860596,6.409517,0.909413,0.041095,0.999786
2023-04-02,28199.308594,1795.708130,6.267229,0.907029,0.040598,0.999742
2023-04-03,27790.220703,1810.297119,6.432228,0.922041,0.040092,0.999856
2023-04-04,28168.089844,1871.005127,6.441700,0.995757,0.040420,0.999817
2023-04-05,28177.984375,1909.114014,6.404034,1.001952,0.041492,0.999766
2023-04-06,28044.140625,1872.922607,6.280776,1.008837,0.040308,0.999996
2023-04-07,27925.859375,1865.636108,6.184780,1.020215,0.039934,1.000055
2023-04-08,27947.794922,1849.498169,6.135957,1.024013,0.039591,0.999819
2023-04-09,28333.050781,1859.387817,6.216215,1.012612,0.040080,0.999745
2023-04-10,29652.980469,1911.207520,6.290450,1.028257,0.041482,0.999717
2023-04-11,30235.058594,1892.189697,6.425752,1.019785,0.041638,1.000012
2023-04-12,30139.052734,1920.682129,6.415193,1.021181,0.042597,0.999853
2023-04-13,30399.066406,2012.634644,6.642448,1.066989,0.043197,0.999899
2023-04-14,30485.699219,2101.635498,6.734031,1.091590,0.043386,0.999961
2023-04-15,30318.496094,2092.466797,6.806903,1.092429,0.042927,0.999875
2023-04-16,30315.355469,2120.005859,6.833064,1.106050,0.044157,0.999705
2023-04-17,29445.044922,2076.242920,6.695543,1.050101,0.043753,0.999865
2023-04-18,30397.552734,2104.537354,6.922027,1.075270,0.047072,1.000031
2023-04-19,28822.679688,1936.403442,6.319921,0.958001,0.043285,1.000051
2023-04-20,28245.988281,1943.097656,6.111230,0.942913,0.042340,1.000164
2023-04-21,27276.910156,1849.999878,5.851494,0.921203,0.039487,1.000337
2023-04-22,27817.500000,1874.228638,5.953292,0.937190,0.040962,1.000107
2023-04-23,27591.384766,1862.062012,5.917685,0.944988,0.040121,0.999894
2023-04-24,27525.339844,1842.757446,5.891438,0.927323,0.039336,1.000042
2023-04-25,28307.597656,1866.753662,6.001256,0.940088,0.039744,1.000000
2023-04-26,28422.701172,1866.564209,5.852432,0.918771,0.038416,0.999884
2023-04-27,29473.787109,1908.786377,5.971175,0.944564,0.039404,0.999682
2023-04-28,29340.261719,1892.512817,5.948595,0.924919,0.038936,0.999895
2023-04-29,29248.488281,1908.916992,6.040212,0.930813,0.039357,0.999983
2023-04-30,29268.806641,1876.924316,5.901271,0.910968,0.038349,0.999996
2023-05-01,28091.568359,1831.954834,5.667923,0.883868,0.037223,1.000100
2023-05-02,28680.537109,1870.789307,5.718678,0.904909,0.037519,0.999933
2023-05-03,29006.308594,1904.651855,5.778507,0.972158,0.037170,1.000021
2023-05-04,28847.710938,1877.704102,5.669314,0.928683,0.034889,1.000062
2023-05-05,29534.384766,1995.060913,5.853751,0.956944,0.034511,1.000014
2023-05-06,28904.623047,1900.221802,5.653783,0.903918,0.032266,1.000052
2023-05-07,28454.978516,1873.076416,5.641277,0.888318,0.031859,1.000145
2023-05-08,27694.273438,1849.042725,5.375893,0.834218,0.028411,1.000049
2023-05-09,27658.775391,1848.603149,5.328574,0.837459,0.028401,1.000223
2023-05-10,27621.755859,1842.401489,5.470532,0.839695,0.031348,1.000031
2023-05-11,27000.789062,1796.490601,5.285426,0.800205,0.028502,1.000174
2023-05-12,26804.990234,1808.019775,5.345988,0.816085,0.030116,1.000059
2023-05-13,26784.078125,1796.114868,5.351904,0.804226,0.029516,1.000028
2023-05-14,26930.638672,1800.500977,5.354409,0.805808,0.030423,1.000097
2023-05-15,27192.693359,1817.549927,5.320286,0.827682,0.030273,1.000021
2023-05-16,27036.650391,1824.121460,5.299292,0.830706,0.032400,0.999948
2023-05-17,27398.802734,1821.859619,5.413901,0.833424,0.032556,1.000003
2023-05-18,26832.208984,1801.728516,5.341459,0.827319,0.031807,0.999988
2023-05-19,26890.128906,1812.589478,5.370039,0.828411,0.031105,0.999965
2023-05-20,27129.585938,1820.478027,5.414481,0.830194,0.030909,1.000076
2023-05-21,26753.826172,1804.531372,5.273440,0.835831,0.029451,0.999889
2023-05-22,26851.277344,1817.534790,5.312617,0.849347,0.029983,0.999955
2023-05-23,27225.726562,1854.380615,5.400730,0.865132,0.030610,0.999962
2023-05-24,26334.818359,1800.099976,5.260034,0.830768,0.029753,1.000136
2023-05-25,26476.207031,1805.953735,5.244405,0.823211,0.029995,0.999998
2023-05-26,26719.291016,1828.689697,5.248437,0.853403,0.030132,0.999934
2023-05-27,26868.353516,1831.118286,5.337991,0.849536,0.030174,1.000034
2023-05-28,28085.646484,1910.914185,5.508674,0.862474,0.031290,0.999998
2023-05-29,27745.884766,1893.078125,5.460806,0.854601,0.030130,0.999862
2023-05-30,27702.349609,1901.026611,5.443802,0.837064,0.029998,0.999844
2023-05-31,27219.658203,1874.130493,5.317827,0.817273,0.029440,1.000179
2023-06-01,26819.972656,1862.201416,5.210670,0.812208,0.029769,1.000055
2023-06-02,27249.589844,1907.256592,5.279885,0.853066,0.030234,1.000062
2023-06-03,27075.128906,1892.412476,5.330342,0.850391,0.030088,0.999903
2023-06-04,27119.066406,1890.513550,5.319442,0.848002,0.029672,0.999796
2023-06-05,25760.097656,1811.828369,5.073203,0.776501,0.026475,0.999913
2023-06-06,27238.783203,1884.494873,5.208307,0.800682,0.027637,0.999851
2023-06-07,26345.998047,1832.395996,5.022200,0.755405,0.025819,0.999902
2023-06-08,26508.216797,1846.301880,5.026038,0.759868,0.026066,1.000097
2023-06-09,26480.375000,1840.225220,4.982105,0.757683,0.025538,0.999949
2023-06-10,25851.240234,1752.384766,4.526294,0.672100,0.021168,0.999884
2023-06-11,25940.167969,1753.415283,4.521619,0.668959,0.021594,0.999934
2023-06-12,25902.500000,1742.528687,4.532446,0.635787,0.021732,1.000216
2023-06-13,25918.728516,1739.037598,4.622073,0.648659,0.022149,0.999981
2023-06-14,25124.675781,1650.519287,4.569850,0.570944,0.021231,1.000052
2023-06-15,25576.394531,1665.519775,4.377184,0.607645,0.022128,1.000085
2023-06-16,26327.462891,1716.668823,4.416847,0.622374,0.022216,1.000120
2023-06-17,26510.675781,1727.204102,4.526131,0.620236,0.023323,1.000069
2023-06-18,26336.212891,1720.577515,4.530963,0.623101,0.022970,1.000018
2023-06-19,26851.029297,1737.659424,4.522422,0.630848,0.023210,1.000170
2023-06-20,28327.488281,1792.119995,4.668924,0.663453,0.024215,1.000302
2023-06-21,30027.296875,1891.007202,4.829426,0.688526,0.025617,1.000078
2023-06-22,29912.281250,1872.942993,4.830628,0.669567,0.024915,0.999968
2023-06-23,30695.468750,1892.862061,5.100215,0.691694,0.026153,0.999991
2023-06-24,30548.695312,1876.059692,5.007447,0.670421,0.026586,0.999932
2023-06-25,30480.261719,1900.506104,5.194805,0.703402,0.026824,1.000137
2023-06-26,30271.130859,1859.432861,5.026731,0.678730,0.025629,1.000025
2023-06-27,30688.164062,1889.703369,5.095864,0.692870,0.025635,1.000000
2023-06-28,30086.246094,1827.971191,4.883012,0.660998,0.023435,1.000048
2023-06-29,30445.351562,1852.227295,4.986261,0.710798,0.024131,0.999962
2023-06-30,30477.251953,1933.188965,5.171703,0.760923,0.024579,1.000253
2023-07-01,30590.078125,1924.565918,5.349747,0.777788,0.025428,1.000134
2023-07-02,30620.769531,1937.438354,5.501915,0.765144,0.025153,1.000135
2023-07-03,31156.439453,1955.389160,5.419309,0.783885,0.025800,0.999980
2023-07-04,30777.582031,1936.633545,5.347220,0.805912,0.025206,1.000165
2023-07-05,30514.166016,1910.588013,5.209113,0.781757,0.024248,1.000101
2023-07-06,29909.337891,1848.636475,5.026049,0.727542,0.023410,1.000070
2023-07-07,30342.265625,1870.602539,5.114978,0.787722,0.024150,0.999941
2023-07-08,30292.541016,1865.539551,5.126468,0.778873,0.024107,1.000029
2023-07-09,30171.234375,1863.009766,5.079419,0.797722,0.024076,1.000112
2023-07-10,30414.470703,1880.556396,5.135243,0.807700,0.024307,0.999967
2023-07-11,30620.951172,1878.336060,5.211542,0.793873,0.024655,0.999971
2023-07-12,30391.646484,1872.113770,5.148021,0.785091,0.024105,0.999972
2023-07-13,31476.048828,2006.511475,5.545455,0.844821,0.026176,0.999906
2023-07-14,30334.068359,1939.347046,5.452579,0.821310,0.025304,1.000196
2023-07-15,30295.806641,1931.466553,5.431672,0.821470,0.025705,1.000057
2023-07-16,30249.132812,1923.681885,5.306897,0.809361,0.024940,1.000169
2023-07-17,30145.888672,1911.646118,5.303729,0.809711,0.027922,0.999935
2023-07-18,29856.562500,1897.599243,5.179271,0.784034,0.026241,0.999972
2023-07-19,29913.923828,1889.007935,5.197084,0.778354,0.025741,1.000041
2023-07-20,29792.015625,1890.969116,5.349978,0.785629,0.026419,0.999994
2023-07-21,29908.744141,1892.080078,5.489811,0.769677,0.026803,1.000140
2023-07-22,29771.802734,1864.912354,5.308442,0.751272,0.026187,0.999808
2023-07-23,30084.539062,1889.191650,5.397667,0.758597,0.026478,0.999877
2023-07-24,29176.916016,1850.002075,5.215538,0.728149,0.024609,1.000036
2023-07-25,29227.390625,1857.741943,5.176484,0.726342,0.024104,0.999970
2023-07-26,29354.972656,1872.159912,5.237876,0.730456,0.023426,1.000135
2023-07-27,29210.689453,1860.357178,5.233479,0.729282,0.023639,0.999806
2023-07-28,29319.246094,1874.744873,5.216774,0.729228,0.023673,1.000166
2023-07-29,29356.917969,1881.068848,5.252100,0.737606,0.023490,1.000058
2023-07-30,29275.308594,1861.643799,5.186025,0.627777,0.023183,1.000022
2023-07-31,29230.111328,1856.162354,5.108363,0.567993,0.022984,1.000010
2023-08-01,29675.732422,1871.792114,5.198036,0.614635,0.023494,1.000072
2023-08-02,29151.958984,1839.089722,5.057541,0.582165,0.023228,0.999891
2023-08-03,29178.679688,1835.136475,4.979019,0.580121,0.022761,1.000243
2023-08-04,29074.091797,1827.712891,4.988202,0.611936,0.022229,0.999989
2023-08-05,29042.126953,1834.987915,4.969211,0.621690,0.024398,0.999877
2023-08-06,29041.855469,1827.462036,4.998167,0.611509,0.023494,0.999817
2023-08-07,29180.578125,1826.938843,4.960562,0.613208,0.023142,0.999974
2023-08-08,29765.492188,1855.807373,5.060579,0.600693,0.023539,1.000080
2023-08-09,29561.494141,1854.297607,5.054280,0.613627,0.023330,1.000189
2023-08-10,29429.591797,1850.753418,4.999232,0.608346,0.022800,1.000170
2023-08-11,29397.714844,1847.124390,5.003922,0.595663,0.022902,1.000082
2023-08-12,29415.964844,1848.889893,5.034986,0.584223,0.023064,1.000034
2023-08-13,29282.914062,1839.280151,4.986303,0.577142,0.022918,1.000028
2023-08-14,29408.443359,1844.185791,4.988302,0.580957,0.023127,1.000121
2023-08-15,29170.347656,1826.932739,4.812484,0.555874,0.021615,1.000069
2023-08-16,28701.779297,1805.659058,4.666007,0.540559,0.020639,1.000037
2023-08-17,26664.550781,1684.933472,4.437964,0.495084,0.019286,1.000437
2023-08-18,26049.556641,1660.945068,4.511816,0.494748,0.019682,1.000128
2023-08-19,26096.205078,1669.471924,4.517585,0.502825,0.020074,1.000189
2023-08-20,26189.583984,1684.852051,4.519974,0.499003,0.020049,1.000102
2023-08-21,26124.140625,1667.269043,4.433643,0.478788,0.019348,1.000002
2023-08-22,26031.656250,1633.892578,4.420719,0.473595,0.019347,0.999991
2023-08-23,26431.640625,1679.274414,4.488097,0.467842,0.019888,1.000170
2023-08-24,26162.373047,1659.944580,4.421587,0.454198,0.019601,0.999915
2023-08-25,26047.667969,1652.935059,4.486454,0.454473,0.019309,1.000090
2023-08-26,26008.462891,1646.306763,4.504440,0.452310,0.019105,1.000010
2023-08-27,26089.693359,1657.513062,4.492393,0.459497,0.019230,1.000006
2023-08-28,26106.150391,1652.457397,4.606012,0.486899,0.019443,0.999923
2023-08-29,27727.392578,1729.725708,4.672861,0.483382,0.020426,1.000056
2023-08-30,27297.265625,1705.112183,4.536326,0.472758,0.019944,1.000155
2023-08-31,25931.472656,1645.639160,4.269450,0.452501,0.018820,1.000108
2023-09-01,25800.724609,1628.491211,4.215832,0.438381,0.018587,1.000196
2023-09-02,25868.798828,1637.025391,4.261871,0.437217,0.018533,1.000170
2023-09-03,25969.566406,1636.117676,4.261633,0.434423,0.016632,1.000130
2023-09-04,25812.416016,1629.655273,4.253158,0.436761,0.015876,1.000100
2023-09-05,25779.982422,1633.629395,4.256727,0.443896,0.016410,1.000030
2023-09-06,25753.236328,1632.252319,4.269389,0.450932,0.016061,1.000140
2023-09-07,26240.195312,1647.598267,4.286740,0.446586,0.016092,1.000427
2023-09-08,25905.654297,1636.137817,4.249899,0.441085,0.015974,1.000097
2023-09-09,25895.677734,1635.162354,4.239696,0.443030,0.015987,1.000130
2023-09-10,25832.226562,1616.828857,4.151951,0.426846,0.014659,0.999947
2023-09-11,25162.654297,1551.637695,3.987120,0.407619,0.014050,1.000047
2023-09-12,25833.343750,1592.429443,3.986928,0.401231,0.013912,1.000206
2023-09-13,26228.324219,1607.988525,4.002867,0.417046,0.014094,1.000165
2023-09-14,26539.673828,1626.974365,4.058726,0.419718,0.014382,1.000163
2023-09-15,26608.693359,1641.640381,4.141959,0.435694,0.014732,1.000342
2023-09-16,26568.281250,1635.221680,4.185609,0.437813,0.014858,1.000168
2023-09-17,26534.187500,1622.896729,4.074598,0.432029,0.014212,1.000083
2023-09-18,26754.281250,1637.347046,4.108243,0.425695,,1.000116
2023-09-19,27211.117188,1643.544678,4.156242,0.444135,,1.000110
2023-09-20,27132.007812,1622.890625,4.139903,0.441470,,1.000185
2023-09-21,26567.632812,1584.307007,4.013979,0.444520,0.013142,1.000004
2023-09-22,26579.568359,1593.268311,4.019402,0.490591,0.013455,1.000089
2023-09-23,26579.390625,1593.857788,4.032540,0.473923,0.013417,0.999979
2023-09-24,26256.826172,1580.853394,3.990195,0.514434,0.013264,1.000087
2023-09-25,26298.480469,1588.322876,4.064115,0.520860,0.013518,1.000053
2023-09-26,26217.250000,1593.417236,4.014101,0.523202,0.013337,1.000079
2023-09-27,26352.716797,1597.491211,3.990727,0.517224,0.013282,1.000156
2023-09-28,27021.546875,1652.882690,4.074661,0.516966,0.013465,1.000064
2023-09-29,26911.720703,1667.943848,4.077262,0.522710,0.014365,1.000095
2023-09-30,26967.916016,1671.161865,4.105618,0.518567,0.014232,1.000106
2023-10-01,27983.750000,1733.810425,4.261009,0.538404,0.015022,1.000090
2023-10-02,27530.785156,1663.627563,4.123762,0.499471,0.014776,1.000030
2023-10-03,27429.978516,1656.685669,4.074247,0.487071,0.015365,1.000095
2023-10-04,27799.394531,1647.838135,4.047316,0.483058,0.015681,1.000393
2023-10-05,27415.912109,1611.476440,4.022738,0.466960,0.014466,0.999949
2023-10-06,27946.597656,1645.831543,4.072149,0.473871,0.014613,0.999991
2023-10-07,27968.839844,1634.511230,4.056447,0.471763,0.014643,0.999960
2023-10-08,27935.089844,1633.548584,4.014286,0.473767,0.014365,0.999969
2023-10-09,27583.677734,1579.806641,3.877219,0.449426,0.013392,0.999902
2023-10-10,27391.019531,1567.713013,3.812432,0.434215,0.013384,0.999976
2023-10-11,26873.320312,1566.254761,3.738058,0.433844,0.013212,0.999970
2023-10-12,26756.798828,1539.612427,3.673597,0.424509,0.013536,1.000108
2023-10-13,26862.375000,1552.089478,3.721198,0.441444,0.013645,1.000239
2023-10-14,26861.707031,1555.256836,3.736276,0.438312,0.013539,1.000113
2023-10-15,27159.652344,1558.069824,3.754978,0.440256,0.013656,1.000314
2023-10-16,28519.466797,1600.534302,3.786211,0.447877,0.013835,1.000207
2023-10-17,28415.748047,1565.439575,3.675057,0.433558,0.013221,1.000024
2023-10-18,28328.341797,1563.749878,3.656549,0.425109,0.012961,1.000039
2023-10-19,28719.806641,1567.457031,3.648878,0.414172,0.012686,0.999988
2023-10-20,29682.949219,1604.666870,3.721275,0.420737,0.012933,1.000064
2023-10-21,29918.412109,1629.304443,3.904405,0.439322,0.013492,0.999949
2023-10-22,29993.896484,1663.429932,3.964716,0.451523,0.014240,0.999918
2023-10-23,33086.234375,1765.382690,4.348273,0.471577,0.014682,1.000089
2023-10-24,33901.527344,1784.437500,4.186614,0.477944,0.015072,0.999994
2023-10-25,34502.820312,1787.397583,4.285054,0.478014,0.015977,1.000196
2023-10-26,34156.648438,1804.039307,4.236406,0.477462,0.018578,1.000019
2023-10-27,33909.800781,1780.045288,4.139360,0.466450,0.017588,1.000000
2023-10-28,34089.574219,1776.618164,4.180108,0.480932,0.018113,1.000056
2023-10-29,34538.480469,1795.546021,4.312546,0.492792,0.020831,1.000022
2023-10-30,34502.363281,1810.088623,4.527799,0.487863,0.019942,1.000168
2023-10-31,34667.781250,1816.458984,4.451180,0.479772,0.019135,0.999940
2023-11-01,35437.253906,1847.089722,4.730910,0.520063,0.019639,1.000233
2023-11-02,34938.242188,1800.620972,4.635324,0.510015,0.018296,1.000120
2023-11-03,34732.324219,1832.795166,4.615494,0.533026,0.018605,1.000249
2023-11-04,35082.195312,1857.698608,4.691026,0.554278,0.019614,1.000175
2023-11-05,35049.355469,1894.157715,4.773220,0.566956,0.020431,0.999997
2023-11-06,35037.371094,1899.837402,4.968373,0.574072,0.021257,0.999984
2023-11-07,35443.562500,1888.124268,4.931488,0.559419,0.020869,1.000028
2023-11-08,35655.277344,1889.322388,5.053585,0.571278,0.022737,1.000034
2023-11-09,36693.125000,2120.561035,5.087355,0.551359,0.023762,0.999956
2023-11-10,37313.968750,2078.289795,5.300801,0.604030,0.025256,0.999542
2023-11-11,37138.050781,2052.713867,5.553165,0.623210,0.024561,0.999710
2023-11-12,37054.519531,2045.187012,5.707890,0.631305,0.024300,0.999601
2023-11-13,36502.355469,2055.265381,5.368368,0.577731,0.022204,0.999963
2023-11-14,35537.640625,1979.052612,5.202727,0.571761,0.023015,1.000025
2023-11-15,37880.582031,2060.408447,5.566057,0.612666,0.024205,1.000030
2023-11-16,36154.769531,1960.881592,5.358422,0.572187,0.023467,0.999952
2023-11-17,36596.683594,1961.280762,5.242203,0.568559,0.026072,1.000191
2023-11-18,36585.703125,1963.285034,5.291220,0.562068,0.023472,1.000073
2023-11-19,37386.546875,2013.204468,5.444248,0.575554,0.024638,0.999976
2023-11-20,37476.957031,2022.239136,5.304598,0.567823,0.025596,0.999969
2023-11-21,35813.812500,1937.066772,4.889389,0.523598,0.022773,1.000046
2023-11-22,37432.339844,2064.425293,5.172865,0.584180,0.025291,0.999982
2023-11-23,37289.621094,2062.210693,5.133638,0.577855,0.024084,0.999956
2023-11-24,37720.281250,2081.152100,5.243342,0.588961,0.024466,0.999632
2023-11-25,37796.792969,2084.413086,5.330086,0.597784,0.026310,0.999887
2023-11-26,37479.121094,2063.286133,5.325129,0.581522,0.027293,0.999868
2023-11-27,37254.167969,2027.417358,5.161478,0.559271,0.027345,0.999999
2023-11-28,37831.085938,2049.338135,5.270678,0.562140,0.026288,0.999914
2023-11-29,37858.492188,2029.929199,5.168089,0.549546,0.025097,1.000040
2023-11-30,37712.746094,2052.556152,5.465794,0.557710,0.025173,1.000006
2023-12-01,38688.750000,2087.139893,5.475040,0.571988,0.026015,0.999797
2023-12-02,39476.332031,2165.704102,5.573881,0.609906,0.026549,0.999953
2023-12-03,39978.390625,2193.691650,5.546575,0.601963,0.026714,0.999896
2023-12-04,41980.097656,2243.215820,5.626327,0.605796,0.029347,0.999921
2023-12-05,44080.648438,2293.841797,5.911572,0.632657,0.030389,1.000284
2023-12-06,43746.445312,2231.661377,6.043326,0.603394,0.028883,1.000031
2023-12-07,43292.664062,2357.579590,6.246666,0.647676,0.031503,0.999997
2023-12-08,44166.601562,2358.731934,6.839679,0.689187,0.032987,0.999925
2023-12-09,43725.984375,2341.175293,7.117620,0.671861,0.032413,1.000195
